-74.105 -37.777 -37.688 -37.688 -9.24 -1.305 -1.305 -0.777 2.197 2.197 14.782 15.272
-74.103 -37.799 -37.69 -37.69 -9.165 -1.342 -1.342 -0.689 2.173 2.173 14.827 15.417
-74.101 -37.824 -37.693 -37.693 -9.084 -1.384 -1.384 -0.592 2.149 2.149 14.879 15.569
-74.098 -37.849 -37.696 -37.696 -8.996 -1.429 -1.429 -0.485 2.127 2.127 14.935 15.726
-74.096 -37.876 -37.699 -37.699 -8.901 -1.478 -1.478 -0.369 2.107 2.107 14.996 15.887
-74.093 -37.905 -37.703 -37.703 -8.8 -1.531 -1.531 -0.244 2.089 2.089 15.061 16.047
-74.09 -37.935 -37.707 -37.707 -8.694 -1.587 -1.587 -0.11 2.074 2.074 15.132 16.204
-74.087 -37.967 -37.711 -37.711 -8.581 -1.647 -1.647 0.034 2.063 2.063 15.207 16.354
-74.084 -37.999 -37.715 -37.715 -8.463 -1.71 -1.71 0.186 2.055 2.055 15.288 16.494
-74.081 -38.032 -37.72 -37.72 -8.34 -1.776 -1.776 0.348 2.05 2.05 15.373 16.619
-74.078 -38.065 -37.725 -37.725 -8.212 -1.844 -1.844 0.52 2.049 2.049 15.463 16.727
-74.074 -38.099 -37.731 -37.731 -8.079 -1.914 -1.914 0.699 2.052 2.052 15.558 16.814
-74.071 -38.134 -37.736 -37.736 -7.942 -1.986 -1.986 0.888 2.059 2.059 15.658 16.877
-74.067 -38.168 -37.742 -37.742 -7.801 -2.059 -2.059 1.084 2.07 2.07 15.764 16.916
-74.064 -38.203 -37.749 -37.749 -7.656 -2.133 -2.133 1.29 2.084 2.084 15.873 16.929
-74.06 -38.238 -37.756 -37.756 -7.508 -2.207 -2.207 1.503 2.101 2.101 15.988 16.918
-74.056 -38.272 -37.763 -37.763 -7.357 -2.28 -2.28 1.725 2.122 2.122 16.106 16.884
-74.053 -38.306 -37.771 -37.771 -7.202 -2.354 -2.354 1.954 2.146 2.146 16.231 16.829
